pdf_name,table_query,note_number,located_title,row_order,row_type,row_level,parent_section,raw_item,normalized_item,canonical_item,mapping_status,column_ordinal,source_column_index,column_dimension_key,year,scope,restated,header_raw,value_raw,value,value_yuan,unit,page,header_source_page,source_method,original_unit
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,39,DETAIL,1,计入未到期责任负债的保险,递延所得税费用,递延所得税费用,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"423,407,134.66",423407134.66,423407134.66,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,39,DETAIL,1,计入未到期责任负债的保险,递延所得税费用,递延所得税费用,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"814,339,442.86",814339442.86,814339442.86,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,39,DETAIL,1,计入未到期责任负债的保险,递延所得税费用,递延所得税费用,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"814,339,442.86",814339442.86,814339442.86,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,40,SECTION_HEADER,0,,本集团所得税费用与利润总额的关系如下：,本集团所得税费用与利润总额的关系如下,,UNMAPPED,,,,,,,,,,,,134,133.0,spatial_roi,
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,41,DETAIL,1,本集团所得税费用与利润总额的关系如下,利润总额,利润总额,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"1,128,588,948.51",1128588948.51,1128588948.51,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,41,DETAIL,1,本集团所得税费用与利润总额的关系如下,利润总额,利润总额,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"1,127,398,278.60",1127398278.6,1127398278.6,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,41,DETAIL,1,本集团所得税费用与利润总额的关系如下,利润总额,利润总额,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"2,500,671,176.40",2500671176.4,2500671176.4,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,41,DETAIL,1,本集团所得税费用与利润总额的关系如下,利润总额,利润总额,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"2,500,671,176.40",2500671176.4,2500671176.4,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,42,SECTION_HEADER,0,,按适用税率计算的所得税,按适用税率计算的所得税,,UNMAPPED,,,,,,,,,,,,134,133.0,spatial_roi,
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,43,DETAIL,1,按适用税率计算的所得税,费用,费用,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"282,147,237.13",282147237.13,282147237.13,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,43,DETAIL,1,按适用税率计算的所得税,费用,费用,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"281,849,569.65",281849569.65,281849569.65,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,43,DETAIL,1,按适用税率计算的所得税,费用,费用,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"625,167,794.10",625167794.1,625167794.1,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,43,DETAIL,1,按适用税率计算的所得税,费用,费用,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"625,167,794.10",625167794.1,625167794.1,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,44,DETAIL,1,按适用税率计算的所得税,无须纳税的收入,无须纳税的收入,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"(390,256,038.81)",-390256038.81,-390256038.81,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,44,DETAIL,1,按适用税率计算的所得税,无须纳税的收入,无须纳税的收入,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"(390,256,038.81)",-390256038.81,-390256038.81,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,44,DETAIL,1,按适用税率计算的所得税,无须纳税的收入,无须纳税的收入,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"(240,746,273.42)",-240746273.42,-240746273.42,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,44,DETAIL,1,按适用税率计算的所得税,无须纳税的收入,无须纳税的收入,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"(240,746,273.42)",-240746273.42,-240746273.42,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,45,DETAIL,1,按适用税率计算的所得税,不可抵扣的费用,不可抵扣的费用,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"17,562,767.79",17562767.79,17562767.79,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,45,DETAIL,1,按适用税率计算的所得税,不可抵扣的费用,不可抵扣的费用,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"17,562,767.79",17562767.79,17562767.79,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,45,DETAIL,1,按适用税率计算的所得税,不可抵扣的费用,不可抵扣的费用,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"14,708,693.98",14708693.98,14708693.98,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,45,DETAIL,1,按适用税率计算的所得税,不可抵扣的费用,不可抵扣的费用,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"14,708,693.98",14708693.98,14708693.98,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,46,SECTION_HEADER,0,,未确认递延所得税资产的,未确认递延所得税资产的,,UNMAPPED,,,,,,,,,,,,134,133.0,spatial_roi,
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,47,DETAIL,1,未确认递延所得税资产的,可抵扣暂时性差异和可抵扣亏损的影响,可抵扣暂时性差异和可抵扣亏损的影响,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"746,976,744.26",746976744.26,746976744.26,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,47,DETAIL,1,未确认递延所得税资产的,可抵扣暂时性差异和可抵扣亏损的影响,可抵扣暂时性差异和可抵扣亏损的影响,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"747,642,786.04",747642786.04,747642786.04,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,47,DETAIL,1,未确认递延所得税资产的,可抵扣暂时性差异和可抵扣亏损的影响,可抵扣暂时性差异和可抵扣亏损的影响,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"415,209,228.20",415209228.2,415209228.2,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,47,DETAIL,1,未确认递延所得税资产的,可抵扣暂时性差异和可抵扣亏损的影响,可抵扣暂时性差异和可抵扣亏损的影响,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"415,209,228.20",415209228.2,415209228.2,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,48,DETAIL,1,未确认递延所得税资产的,利用以前年度可抵扣亏损,利用以前年度可抵扣亏损,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"(233,391,950.01)",-233391950.01,-233391950.01,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,48,DETAIL,1,未确认递延所得税资产的,利用以前年度可抵扣亏损,利用以前年度可抵扣亏损,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"(233,391,950.01)",-233391950.01,-233391950.01,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,48,DETAIL,1,未确认递延所得税资产的,利用以前年度可抵扣亏损,利用以前年度可抵扣亏损,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,-,,,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,48,DETAIL,1,未确认递延所得税资产的,利用以前年度可抵扣亏损,利用以前年度可抵扣亏损,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,-,,,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,49,DETAIL,1,未确认递延所得税资产的,所得税费用,所得税费用,,UNMAPPED,0.0,1.0,2025|本集团|ORIGINAL,2025,本集团,False,本集团 | 2025,"423,038,760.36",423038760.36,423038760.36,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,49,DETAIL,1,未确认递延所得税资产的,所得税费用,所得税费用,,UNMAPPED,1.0,2.0,2025|本公司|ORIGINAL,2025,本公司,False,本公司 | 2025,"423,407,134.66",423407134.66,423407134.66,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,49,DETAIL,1,未确认递延所得税资产的,所得税费用,所得税费用,,UNMAPPED,2.0,3.0,2024|本集团|RESTATED,2024,本集团,True,本集团 | 2024 | （已重述）,"814,339,442.86",814339442.86,814339442.86,元,134,,spatial_roi+column_anchors,元
e115146901c4_中银三星2025年报.pdf,业务及管理费,,六、 财务报表附注（续）34. 业务及管理费和其他业务成本,49,DETAIL,1,未确认递延所得税资产的,所得税费用,所得税费用,,UNMAPPED,3.0,4.0,2024|本公司|RESTATED,2024,本公司,True,本公司 | 2024 | （已重述）,"814,339,442.86",814339442.86,814339442.86,元,134,,spatial_roi+column_anchors,元
